c1,lnprob
7.30838537386,-99176.7525728
7.55562598683,-99172.7183987
7.67593245894,-99176.0934227
7.5776860757,-99173.0756229
7.40355269951,-99173.4526356
7.72416117826,-99178.4276517
7.30699773786,-99176.8168637
7.54046045265,-99172.5409718
7.4063830459,-99173.3879769
7.40336603829,-99173.4569679
7.30444853002,-99176.9361832
7.55562598683,-99172.7183987
7.67593245894,-99176.0934227
7.5776860757,-99173.0756229
7.40360724552,-99173.4513713
7.61210733612,-99173.8677136
7.34119188475,-99175.3680293
7.54046045265,-99172.5409718
7.4063830459,-99173.3879769
7.43024304026,-99172.9197782
7.30444853002,-99176.9361832
7.61384542245,-99173.9152969
7.67593245894,-99176.0934227
7.60807155678,-99173.7600398
7.40565312446,-99173.4044667
7.61210733612,-99173.8677136
7.35060988598,-99175.0185653
7.4463604691,-99172.681294
7.4063830459,-99173.3879769
7.46160723168,-99172.5134214
7.30444853002,-99176.9361832
7.61384542245,-99173.9152969
7.67593245894,-99176.0934227
7.60807155678,-99173.7600398
7.40565312446,-99173.4044667
7.61210733612,-99173.8677136
7.42109097691,-99173.083117
7.45784544436,-99172.5496245
7.40674274073,-99173.3798983
7.51203533599,-99172.3579971
7.33226658569,-99175.7189754
7.59306395209,-99173.394141
7.64835834762,-99175.0111879
7.65854917699,-99175.3897743
7.40565312446,-99173.4044667
7.61210733612,-99173.8677136
7.42109097691,-99173.083117
7.514819345,-99172.3673004
7.40674274073,-99173.3798983
7.51203533599,-99172.3579971
7.37520516,-99174.2069243
7.63718684737,-99174.6249798
7.65708356493,-99175.3337835
7.66267944641,-99175.5503532
7.40565312446,-99173.4044667
7.5808298812,-99173.1360967
7.46375298845,-99172.4943011
7.39715079024,-99173.6060211
7.39675159609,-99173.6159133
7.5332736303,-99172.4762835
7.37520516,-99174.2069243
7.67726279007,-99176.1502778
7.6820868335,-99176.3600298
7.63058944629,-99174.4110539
7.43488831775,-99172.8446103
7.54986512169,-99172.6444599
7.46375298845,-99172.4943011
7.37867311386,-99174.104231
7.39675159609,-99173.6159133
7.5332736303,-99172.4762835
7.37351270179,-99174.2580958
7.67726279007,-99176.1502778
7.62018913197,-99174.0951567
7.63058944629,-99174.4110539
7.43488831775,-99172.8446103
7.52244862369,-99172.4023857
7.5410915565,-99172.547248
7.3645326123,-99174.5411791
7.39675159609,-99173.6159133
7.5334706376,-99172.4778905
7.36367681331,-99174.569173
7.5742108896,-99173.0115516
7.62018913197,-99174.0951567
7.58694823556,-99173.2606295
7.39969366093,-99173.543911
7.49535854141,-99172.3414476
7.50830035243,-99172.3484554
7.3645326123,-99174.5411791
7.3957372555,-99173.6412221
7.5334706376,-99172.4778905
7.40772321664,-99173.3580357
7.62784007928,-99174.3250058
7.62018913197,-99174.0951567
7.58694823556,-99173.2606295
7.39894709198,-99173.5619842
7.43491716248,-99172.8441598
7.50830035243,-99172.3484554
7.3645326123,-99174.5411791
7.3723522036,-99174.2935832
7.5334706376,-99172.4778905
7.40772321664,-99173.3580357
7.62784007928,-99174.3250058
7.64363849049,-99174.8443425
7.63143349145,-99174.4378365
7.40315910223,-99173.4617805
7.43491716248,-99172.8441598
7.5382868663,-99172.520092
7.3645326123,-99174.5411791
7.36733336731,-99174.4508004
7.4500263124,-99172.6358066
7.40772321664,-99173.3580357
7.62784007928,-99174.3250058
7.51937939586,-99172.3865815
7.63143349145,-99174.4378365
7.37178975219,-99174.3108997
7.43491716248,-99172.8441598
7.5382868663,-99172.520092
7.35741374914,-99174.7794254
7.48824453097,-99172.3548196
7.4500263124,-99172.6358066
7.36114868625,-99174.6529029
7.62784007928,-99174.3250058
7.51072798591,-99172.3542741
7.56985358129,-99172.9353367
7.40577287764,-99173.4017525
7.43802841256,-99172.7967498
7.57470872411,-99173.0205511
7.45862464584,-99172.541845
7.43684170978,-99172.8145573
7.4500263124,-99172.6358066
7.36114868625,-99174.6529029
7.56689217067,-99172.8861544
7.52084429399,-99172.3938409
7.56985358129,-99172.9353367
7.38986572086,-99173.7926036
7.43802841256,-99172.7967498
7.57470872411,-99173.0205511
7.45068839312,-99172.6279372
7.43684170978,-99172.8145573
7.49749380788,-99172.3398182
7.33864935996,-99175.4660432
7.62914977938,-99174.3657684
7.56666620877,-99172.8824886
7.56985358129,-99172.9353367
7.38986572086,-99173.7926036
7.44599944036,-99172.6859493
7.57784152461,-99173.078557
7.45965796499,-99172.5317544
7.443551197,-99172.7183486
7.62959373673,-99174.37968
7.38231231544,-99173.999589
7.62914977938,-99174.3657684
7.56666620877,-99172.8824886
7.57347539636,-99172.9983653
7.36498868502,-99174.5263328
7.44599944036,-99172.6859493
7.57784152461,-99173.078557
7.4525844072,-99172.6059867
7.443551197,-99172.7183486
7.65251239329,-99175.1624822
7.40805628055,-99173.3506619
7.67139972366,-99175.9029129
7.56666620877,-99172.8824886
7.57136247311,-99172.9612103
7.3304006464,-99175.7947756
7.44599944036,-99172.6859493
7.57784152461,-99173.078557
7.42892858319,-99172.9419939
7.34832695992,-99175.1013091
7.71143349958,-99177.757096
7.39467339843,-99173.6680333
7.57808490728,-99173.0831626
7.56666620877,-99172.8824886
7.58629352498,-99173.2468717
7.3304006464,-99175.7947756
7.33452726199,-99175.6282659
7.57780708419,-99173.0779064
7.42279541378,-99173.0511651
7.34832695992,-99175.1013091
7.71143349958,-99177.757096
7.39467339843,-99173.6680333
7.57826405478,-99173.0865618
7.55558661858,-99172.7178663
7.58746075243,-99173.2714715
7.27113296021,-99178.6398114
7.38497763392,-99173.9249787
7.57780708419,-99173.0779064
7.42279541378,-99173.0511651
7.34199673179,-99175.3373278
7.67571085708,-99176.0839935
7.39763015731,-99173.5941931
7.57864925011,-99173.0938968
7.55558661858,-99172.7178663
7.59414258929,-99173.4186254
7.27113296021,-99178.6398114
7.44452931084,-99172.7052309
7.63182764646,-99174.4504024
7.42279541378,-99173.0511651
7.34199673179,-99175.3373278
7.67938218852,-99176.2417384
7.44437192719,-99172.707326
7.57864925011,-99173.0938968
7.4638876383,-99172.4931383
7.5395290196,-99172.5318847
7.27113296021,-99178.6398114
7.40309577089,-99173.4632554
7.63182764646,-99174.4504024
7.42279541378,-99173.0511651
7.35221821738,-99174.9610275
7.6708998629,-99175.8822075
7.48643837334,-99172.3601595
7.5619130419,-99172.8082351
7.5318770256,-99172.4651598
7.5395290196,-99172.5318847
7.36686367119,-99174.4658251
7.41402747134,-99173.2230079
7.59878778965,-99173.5272783
7.43973977806,-99172.7716679
7.35221821738,-99174.9610275
7.63178752687,-99174.4491217
7.57144232073,-99172.9625948
7.5619130419,-99172.8082351
7.5318770256,-99172.4651598
7.5395290196,-99172.5318847
7.37518114804,-99174.2076455
7.44788008997,-99172.6620442
7.59878778965,-99173.5272783
7.3702861013,-99174.3575683
7.40432409713,-99173.4348215
7.69178078017,-99176.7985174
7.57144232073,-99172.9625948
7.4366680967,-99172.8171911
7.67325476602,-99175.9802802
7.5395290196,-99172.5318847
7.35517307164,-99174.8569457
7.44788008997,-99172.6620442
7.55738940665,-99172.7426334
7.37343874671,-99174.2603476
7.40432409713,-99173.4348215
7.69178078017,-99176.7985174
7.57144232073,-99172.9625948
7.4366680967,-99172.8171911
7.71702883749,-99178.0470678
7.53093451511,-99172.4579191
7.35517307164,-99174.8569457
7.45898377117,-99172.5383088
7.56935063835,-99172.9268347
7.37343874671,-99174.2603476
7.40432409713,-99173.4348215
7.62226100252,-99174.1560043
7.53344858348,-99172.4777101
7.43436379823,-99172.8528369
7.6459559423,-99174.9255916
7.56997990592,-99172.9374818
7.33133414288,-99175.756749
7.399387295,-99173.5513113
7.5691146158,-99172.9228659
7.44836143648,-99172.656063
7.40432409713,-99173.4348215
7.64338614775,-99174.8355737
7.53344858348,-99172.4777101
7.46846784409,-99172.4561931
7.6459559423,-99174.9255916
7.57058732119,-99172.9478498
7.33003053166,-99175.8099107
7.399387295,-99173.5513113
7.5691146158,-99172.9228659
7.44836143648,-99172.656063
7.46931746552,-99172.4498967
7.64338614775,-99174.8355737
7.51985769362,-99172.3888947
7.46846784409,-99172.4561931
7.6459559423,-99174.9255916
7.5705061349,-99172.9464589
7.33003053166,-99175.8099107
7.399387295,-99173.5513113
7.51987459314,-99172.3889775
7.50278345863,-99172.3405231
7.36984701382,-99174.3712992
7.64338614775,-99174.8355737
7.42880270996,-99172.9441432
7.53040517894,-99172.4539466
7.5860100076,-99173.2409461
7.58159913289,-99173.1512573
7.30809711703,-99176.7658899
7.37970250933,-99174.0743073
7.51987459314,-99172.3889775
7.50543905301,-99172.343424
7.3749824249,-99174.2136192
7.64338614775,-99174.8355737
7.4439939395,-99172.7123823
7.52957106879,-99172.4478241
7.56730429738,-99172.892872
7.58159913289,-99173.1512573
7.30809711703,-99176.7658899
7.31781215785,-99176.3281251
7.53481806735,-99172.4891329
7.50335788525,-99172.3410063
7.3749824249,-99174.2136192
7.70510433109,-99177.4382053
7.4439939395,-99172.7123823
7.60650869037,-99173.7193991
7.56730429738,-99172.892872
7.58159913289,-99173.1512573
7.30809711703,-99176.7658899
7.29833541466,-99177.2287093
7.51803178241,-99172.3803608
7.50906614763,-99172.3501372
7.40778358987,-99173.3566971
7.70510433109,-99177.4382053
7.4439939395,-99172.7123823
7.57801936932,-99173.081921
7.58565124653,-99173.2334757
7.67804332047,-99176.1838347
7.30547347477,-99176.8880205
7.29833541466,-99177.2287093
7.46168170949,-99172.5127391
7.50906614763,-99172.3501372
7.45739904807,-99172.5541473
7.69679536676,-99177.0342469
7.45273616709,-99172.6042673
7.57801936932,-99173.081921
7.58565124653,-99173.2334757
7.67804332047,-99176.1838347
7.30547347477,-99176.8880205
7.32432092671,-99176.0475843
7.55299232784,-99172.6836023
7.48185227596,-99172.3772573
7.44677084598,-99172.6760406
7.64349127682,-99174.839225
7.53437444289,-99172.4853831
7.57801936932,-99173.081921
7.56374717399,-99172.8362414
7.62325746251,-99174.1856378
7.30547347477,-99176.8880205
7.33922704068,-99175.4436367
7.53010687932,-99172.4517377
7.50476847545,-99172.3425308
7.38111672155,-99174.0336145
7.65487324208,-99175.2503233
7.56047205746,-99172.7868018
7.68157137707,-99176.3373494
7.56374717399,-99172.8362414
7.62325746251,-99174.1856378
7.30547347477,-99176.8880205
7.33922704068,-99175.4436367
7.52945144694,-99172.4469598
7.4443254717,-99172.7079456
7.34302943655,-99175.2981636
7.64872814842,-99175.0244875
7.51198019518,-99172.3578318
7.69818984729,-99177.1008786
7.62849106516,-99174.3452151
7.62325746251,-99174.1856378
7.30547347477,-99176.8880205
7.39241349185,-99173.725894
7.53492019528,-99172.4900029
7.42758848235,-99172.9650725
7.3572137148,-99174.7862967
7.66351648022,-99175.5833978
7.59246304176,-99173.3806225
7.69818984729,-99177.1008786
7.62849106516,-99174.3452151
7.62325746251,-99174.1856378
7.30547347477,-99176.8880205
7.39241349185,-99173.725894
7.57671222314,-99173.0573741
7.42758848235,-99172.9650725
7.3572137148,-99174.7862967
7.66351648022,-99175.5833978
7.59096563577,-99173.3473153
7.61185856691,-99173.8609628
7.55388797445,-99172.6952478
7.62325746251,-99174.1856378
7.31427971043,-99176.4846625
7.38771335563,-99173.8501813
7.58412099748,-99173.2019607
7.46274082778,-99172.5031817
7.44243451025,-99172.733607
7.66950032846,-99175.8245566
7.59686370291,-99173.4816412
7.61185856691,-99173.8609628
7.58739089322,-99173.26999
7.61148959666,-99173.8509775
7.31427971043,-99176.4846625
7.38771335563,-99173.8501813
7.57581577928,-99173.0407782
7.40281886483,-99173.4697157
7.3887702383,-99173.821769
7.64312796484,-99174.8266179
7.60554132278,-99173.6945392
7.61185856691,-99173.8609628
7.57218206002,-99172.9754945
7.61148959666,-99173.8509775
7.31427971043,-99176.4846625
7.38771335563,-99173.8501813
7.57581577928,-99173.0407782
7.40281886483,-99173.4697157
7.47932082172,-99172.3888701
7.64312796484,-99174.8266179
7.5866564229,-99173.2544847
7.61185856691,-99173.8609628
7.57218206002,-99172.9754945
7.61148959666,-99173.8509775
7.31427971043,-99176.4846625
7.38771335563,-99173.8501813
7.54075742061,-99172.5439131
7.36928467812,-99174.3889522
7.46515307873,-99172.4824246
7.64312796484,-99174.8266179
7.67320423724,-99175.9781618
7.61185856691,-99173.8609628
7.52741511128,-99172.4327773
7.6365699662,-99174.6045315
7.24402340324,-99180.2238399
7.38771335563,-99173.8501813
7.54075742061,-99172.5439131
7.45452417767,-99172.584428
7.45500819663,-99172.5791902
7.64312796484,-99174.8266179
7.67320423724,-99175.9781618
7.59168750678,-99173.3633045
7.52741511128,-99172.4327773
7.61661097525,-99173.9925126
7.28495607249,-99177.9004238
7.38771335563,-99173.8501813
7.54075742061,-99172.5439131
7.40788463942,-99173.3544585
7.40330005626,-99173.4585013
7.64050401393,-99174.7365118
7.67320423724,-99175.9781618
7.59168750678,-99173.3633045
7.52227081462,-99172.4014081
7.60062772433,-99173.5717555
7.45121389515,-99172.6217664
7.35529055295,-99174.8528511
7.54656112517,-99172.6056697
7.40788463942,-99173.3544585
7.40650502421,-99173.3852338
7.64960379147,-99175.0561109
7.67320423724,-99175.9781618
7.59168750678,-99173.3633045
7.49669209988,-99172.3403009
7.57386028376,-99173.0052494
7.46257465646,-99172.5046633
7.42081572902,-99173.0883426
7.52353242987,-99172.4085099
7.44729135901,-99172.6694358
7.40650502421,-99173.3852338
7.64960379147,-99175.0561109
7.67320423724,-99175.9781618
7.59168750678,-99173.3633045
7.5339499534,-99172.4818395
7.57386028376,-99173.0052494
7.46257465646,-99172.5046633
7.42081572902,-99173.0883426
7.51938147666,-99172.3865914
7.44729135901,-99172.6694358
7.47902289324,-99172.3903386
7.61835794242,-99174.0422404
7.67320423724,-99175.9781618
7.6223401103,-99174.1583481
7.5339499534,-99172.4818395
7.60744208625,-99173.7436001
7.47332377717,-99172.4225553
7.44552441588,-99172.6921225
7.51938147666,-99172.3865914
7.44729135901,-99172.6694358
7.47356391811,-99172.4210396
7.61835794242,-99174.0422404
7.67768597058,-99176.1684531
7.6223401103,-99174.1583481
7.54397536738,-99172.5771505
7.60744208625,-99173.7436001
7.47194023296,-99172.4315594
7.44552441588,-99172.6921225
7.51634063673,-99172.3731747
7.44729135901,-99172.6694358
7.38006744884,-99174.0637603
7.61835794242,-99174.0422404
7.63107794262,-99174.4265335
7.68370951056,-99176.4318475
7.54397536738,-99172.5771505
7.60051289037,-99173.5689557
7.33116306552,-99175.7637022
7.411317482,-99173.279876
7.53322092836,-99172.4758552
7.44729135901,-99172.6694358
7.39133442787,-99173.7539563
7.61979084045,-99174.0835783
7.63166639037,-99174.4452569
7.68370951056,-99176.4318475
7.49635839689,-99172.3405476
7.60051289037,-99173.5689557
7.33116306552,-99175.7637022
7.42451108193,-99173.0197111
7.55813512197,-99172.7531077
7.44729135901,-99172.6694358
7.43433100344,-99172.8533535
7.60505870973,-99173.6822212
7.6908692486,-99176.7563196
7.68370951056,-99176.4318475
7.49635839689,-99172.3405476
7.60051289037,-99173.5689557
7.32722572472,-99175.9256828
7.42451108193,-99173.0197111
7.58760286088,-99173.274489
7.39286198518,-99173.7143131
7.55414361469,-99172.6986073
7.60505870973,-99173.6822212
7.6908692486,-99176.7563196
7.68370951056,-99176.4318475
7.50282742207,-99172.3405572
7.60920188665,-99173.7898003
7.46151724368,-99172.5142475
7.42117164497,-99173.0815889
7.58760286088,-99173.274489
7.39286198518,-99173.7143131
7.55131441579,-99172.6623067
7.56947826151,-99172.9289863
7.67732158323,-99176.1528004
7.725279686,-99178.4884497
7.47860600351,-99172.3924294
7.60042597498,-99173.5668387
7.46084803853,-99172.5204526
7.41045499143,-99173.298347
7.63953188368,-99174.7035509
7.35808879329,-99174.7563087
7.56458388093,-99172.8492873
7.4981313303,-99172.3395451
7.66905637493,-99175.8063676
7.75095558298,-99179.9671498
7.47860600351,-99172.3924294
7.60846164043,-99173.7702754
7.46084803853,-99172.5204526
7.38321182455,-99173.9742173
7.65516141405,-99175.2611376
7.40888542182,-99173.3324215
7.58433340781,-99173.2063014
7.41568822285,-99173.189034
7.67444722965,-99176.0304525
7.75095558298,-99179.9671498
7.53854099933,-99172.5224744
7.60846164043,-99173.7702754
7.46084803853,-99172.5204526
7.33793871655,-99175.4937175
7.65516141405,-99175.2611376
7.51201543136,-99172.3579374
7.57739181477,-99173.0700847
7.39951085682,-99173.5483239
7.67444722965,-99176.0304525
7.75095558298,-99179.9671498
7.5327664574,-99172.4721895
7.60846164043,-99173.7702754
7.44324057274,-99172.7225627
7.33793871655,-99175.4937175
7.64733224196,-99174.9744579
7.51201543136,-99172.3579374
7.57739181477,-99173.0700847
7.39951085682,-99173.5483239
7.65492622306,-99175.25231
7.75095558298,-99179.9671498
7.59857034864,-99173.5220761
7.60846164043,-99173.7702754
7.44171647413,-99172.7435774
7.47030785671,-99172.4427771
7.65506128481,-99175.2573778
7.43922982881,-99172.7790678
7.57739181477,-99173.0700847
7.506316758,-99172.3447572
7.58139812421,-99173.1472819
7.75095558298,-99179.9671498
7.60955600708,-99173.7991874
7.60846164043,-99173.7702754
7.36566889898,-99174.5042835
7.53231208805,-99172.4685745
7.65325430927,-99175.189942
7.42640378282,-99172.9858359
7.58088951903,-99173.1372669
7.45511950627,-99172.5779936
7.53849969036,-99172.5220861
7.71181587408,-99177.7766715
7.62873886768,-99174.3529348
7.66946703764,-99175.823191
7.33177025661,-99175.7390558
7.44229297613,-99172.7355625
7.5044290879,-99172.3421201
7.43439082964,-99172.8524113
7.54860833621,-99172.6293941
7.4666739506,-99172.4700598
7.564519738,-99172.8482812
7.60159289506,-99173.5954137
7.62730375654,-99174.308433
7.6650522559,-99175.6444673
7.33177025661,-99175.7390558
7.42662549356,-99172.9819243
7.46577793852,-99172.4772768
7.43439082964,-99172.8524113
7.54860833621,-99172.6293941
7.49865964515,-99172.3393932
7.564519738,-99172.8482812
7.60159289506,-99173.5954137
7.54997358361,-99172.6457779
7.57508773339,-99173.0274427
7.33177025661,-99175.7390558
7.42662549356,-99172.9819243
7.46577793852,-99172.4772768
7.43439082964,-99172.8524113
7.5483238285,-99172.6260365
7.49865964515,-99172.3393932
7.564519738,-99172.8482812
7.54991926236,-99172.6451174
7.56950091345,-99172.9293686
7.5652274598,-99172.8594369
7.33177025661,-99175.7390558
7.37740789441,-99174.1413603
7.46577793852,-99172.4772768
7.4312964574,-99172.9022755
7.53263981255,-99172.4711769
7.4679021601,-99172.4604819
7.564519738,-99172.8482812
7.54714317856,-99172.612312
7.56950091345,-99172.9293686
7.5652274598,-99172.8594369
7.32123459943,-99176.179336
7.37740789441,-99174.1413603
7.38911871199,-99173.81246
7.4312964574,-99172.9022755
7.51920090556,-99172.3857324
7.46804703591,-99172.4593762
7.564519738,-99172.8482812
7.54714317856,-99172.612312
7.49598903589,-99172.340852
7.56013253976,-99172.7818247
7.32123459943,-99176.179336
7.42662230774,-99172.9819805
7.38911871199,-99173.81246
7.35303121272,-99174.9321803
7.53590846445,-99172.4985517
7.46804703591,-99172.4593762
7.62193437079,-99174.1463428
7.5577238618,-99172.7473146
7.49827684404,-99172.3394966
7.57250980073,-99172.9812519
7.27840696824,-99178.2449794
7.42662230774,-99172.9819805
7.38911871199,-99173.81246
7.41308749379,-99173.2425322
7.53590846445,-99172.4985517
7.46804703591,-99172.4593762
7.58762074809,-99173.2748692
7.57365633531,-99173.0015971
7.49869867939,-99172.3393846
7.57250980073,-99172.9812519
7.23837141278,-99180.5764428
7.46724974941,-99172.4655242
7.3509668384,-99175.0057414
7.35102033725,-99175.0038221
7.55343485096,-99172.6893319
7.42856951635,-99172.9481351
7.57662037616,-99173.0556648
7.57365633531,-99173.0015971
7.48912893475,-99172.3524921
7.57250980073,-99172.9812519
7.27073293847,-99178.6618951
7.37525518434,-99174.2054223
7.3509668384,-99175.0057414
7.35102033725,-99175.0038221
7.53980486143,-99172.534554
7.42856951635,-99172.9481351
7.57662037616,-99173.0556648
7.57024118067,-99172.9419306
7.48912893475,-99172.3524921
7.59576792014,-99173.45605
7.27999768424,-99178.1603379
7.37525518434,-99174.2054223
7.37811917667,-99174.1204393
7.40441206714,-99173.4327991
7.54050577702,-99172.5414194
7.42694269315,-99172.9763488
7.53589113865,-99172.4983998
7.57024118067,-99172.9419306
7.50031717049,-99172.3393538
7.66195293393,-99175.5218089
7.38783962983,-99173.8467725
7.44661725842,-99172.678002
7.37811917667,-99174.1204393
7.41283231808,-99173.2478692
7.53604460238,-99172.4997478
7.42752908735,-99172.9661054
7.50929789409,-99172.3506741
7.58372487783,-99173.1938948
7.54261960973,-99172.5628424
7.66195293393,-99175.5218089
7.3893377743,-99173.8066231
7.40055739635,-99173.5231693
7.37872078466,-99174.1028396
7.47024566011,-99172.4432173
7.45610054776,-99172.5675772
7.42752908735,-99172.9661054
7.50929789409,-99172.3506741
7.64379599274,-99174.8498234
7.5917893274,-99173.3655699
7.64271547403,-99174.8123429
7.39120009697,-99173.7574695
7.39580937531,-99173.6394144
7.36861592879,-99174.4100451
7.44677765409,-99172.6759538
7.35127754652,-99174.994604
7.4118410863,-99173.2687502
7.50929789409,-99172.3506741
7.71476020631,-99177.9285876
7.5614988141,-99172.8020225
7.6504296354,-99175.0861054
7.38891436588,-99173.8179152
7.39580937531,-99173.6394144
7.36826059196,-99174.4212967
7.47445383361,-99172.4155439
7.33852235819,-99175.4709801
7.42783727871,-99172.9607551
7.50929789409,-99172.3506741
7.71476020631,-99177.9285876
7.60278489417,-99173.6249423
7.6504296354,-99175.0861054
7.38891436588,-99173.8179152
7.41373312164,-99173.2290989
7.42358415555,-99173.0366165
7.46985590592,-99172.4459967
7.33852235819,-99175.4709801
7.46172839445,-99172.5123121
7.52276089996,-99172.4041212
7.60662066637,-99173.7222913
7.60278489417,-99173.6249423
7.55644274956,-99172.7295302
7.38096222823,-99174.0380365
7.38871221743,-99173.8233217
7.42358415555,-99173.0366165
7.4317261887,-99172.8952124
7.33852235819,-99175.4709801
7.46172839445,-99172.5123121
7.51189578573,-99172.3575801
7.60662066637,-99173.7222913
7.54438159371,-99172.581524
7.55644274956,-99172.7295302
7.30305602238,-99177.0020242
7.38871221743,-99173.8233217
7.3895683983,-99173.8004906
7.40167153256,-99173.4966805
7.40220373822,-99173.484133
7.59904017906,-99173.533331
7.49188886694,-99172.346443
7.63230416616,-99174.4656443
7.53057861783,-99172.4552407
7.63353118065,-99174.5051437
7.4233983769,-99173.0400298
7.37478922446,-99174.219436
7.3895683983,-99173.8004906
7.43512567483,-99172.8409094
7.40220373822,-99173.484133
7.59904017906,-99173.533331
7.53092062699,-99172.457814
7.67285767141,-99175.9636489
7.64814911405,-99175.0036777
7.57139594996,-99172.9617906
7.43959808136,-99172.7737177
7.37478922446,-99174.219436
7.3895683983,-99173.8004906
7.43512567483,-99172.8409094
7.40220373822,-99173.484133
7.5694783404,-99172.9289877
7.53092062699,-99172.457814
7.62139860885,-99174.1305512
7.6727801009,-99175.9604045
7.57274535239,-99172.9854058
7.43753715213,-99172.8040803
7.37478922446,-99174.219436
7.38718651193,-99173.8644453
7.43512567483,-99172.8409094
7.45589659029,-99172.5697236
7.5694783404,-99172.9289877
7.53092062699,-99172.457814
7.57080720026,-99172.9516249
7.6727801009,-99175.9604045
7.57274535239,-99172.9854058
7.45020701252,-99172.6336483
7.37478922446,-99174.219436
7.38544106007,-99173.912181
7.39781287431,-99173.5896992
7.45656659317,-99172.5627102
7.56912638948,-99172.9230636
7.53092062699,-99172.457814
7.57068877377,-99172.9495902
7.5687877685,-99172.9173921
7.57274535239,-99172.9854058
7.46513903957,-99172.4825413
7.3409485493,-99175.3773423
7.38544106007,-99173.912181
7.39781287431,-99173.5896992
7.41296790556,-99173.2450314
7.56912638948,-99172.9230636
7.56342803162,-99172.8313099
7.57068877377,-99172.9495902
7.56865498022,-99172.9151756
7.57274535239,-99172.9854058
7.50384047924,-99172.3414738
7.3409485493,-99175.3773423
7.38932070327,-99173.8070775
7.39781287431,-99173.5896992
7.41296790556,-99173.2450314
7.57071570847,-99172.9500526
7.56342803162,-99172.8313099
7.54495867785,-99172.5878055
7.56865498022,-99172.9151756
7.57274535239,-99172.9854058
7.51246291522,-99172.3593043
7.39275674948,-99173.7170261
7.38932070327,-99173.8070775
7.39781287431,-99173.5896992
7.40236844007,-99173.4802638
7.59052127211,-99173.3375353
7.56342803162,-99172.8313099
7.53988890056,-99172.5353709
7.56865498022,-99172.9151756
7.60256317396,-99173.6194238
7.54685425668,-99172.6090046
7.39275674948,-99173.7170261
7.3084624875,-99176.7490137
7.41943289012,-99173.114873
7.44867548397,-99172.6521908
7.58784090369,-99173.2795544
7.56342803162,-99172.8313099
7.62696947221,-99174.2981385
7.59283305673,-99173.3889363
7.52533812677,-99172.4193431
7.54357852857,-99172.5729165
7.33621261295,-99175.5614442
7.32407556534,-99176.0579743
7.41943289012,-99173.114873
7.41456734377,-99173.2118907
7.58476544202,-99173.2151639
7.56342803162,-99172.8313099
7.64325169085,-99174.8309077
7.59283305673,-99173.3889363
7.52533812677,-99172.4193431
7.57034152316,-99172.9436435
7.33621261295,-99175.5614442
7.45693370155,-99172.5589134
7.41606770153,-99173.1813645
7.41456734377,-99173.2118907
7.57991376219,-99173.118228
7.56342803162,-99172.8313099
7.64325169085,-99174.8309077
7.59283305673,-99173.3889363
7.55358800585,-99172.691326
7.57368565498,-99173.0021216
7.33621261295,-99175.5614442
7.39586297488,-99173.6380718
7.41606770153,-99173.1813645
7.41456734377,-99173.2118907
7.59502519113,-99173.4388689
7.56342803162,-99172.8313099
7.64325169085,-99174.8309077
7.59283305673,-99173.3889363
7.55358800585,-99172.691326
7.57368565498,-99173.0021216
7.33621261295,-99175.5614442
7.39586297488,-99173.6380718
7.41606770153,-99173.1813645
7.43232942498,-99172.8853727
7.59632468964,-99173.4690167
7.62884745243,-99174.3563221
7.64325169085,-99174.8309077
7.59213091537,-99173.3731882
7.54008589378,-99172.5372924
7.55256719529,-99172.6781423
7.33621261295,-99175.5614442
7.39586297488,-99173.6380718
7.37029296487,-99174.357354
7.43232942498,-99172.8853727
7.61300104548,-99173.8920894
7.59511832309,-99173.4410159
7.64325169085,-99174.8309077
7.61633280467,-99173.9846624
7.53882817503,-99172.5251852
7.60750173566,-99173.7451539
7.33621261295,-99175.5614442
7.39586297488,-99173.6380718
7.42881073472,-99172.9440061
7.36753006426,-99174.4445243
7.61679823292,-99173.9978076
7.59511832309,-99173.4410159
7.64840654955,-99175.0129196
7.61633280467,-99173.9846624
7.53824430286,-99172.5196945
7.62050882186,-99174.1044779
7.33621261295,-99175.5614442
7.50384597044,-99172.3414794
7.38316657588,-99173.9754889
7.36753006426,-99174.4445243
7.61680444581,-99173.9979835
7.61696744819,-99174.0025998
7.57680778151,-99173.0591546
7.61633280467,-99173.9846624
7.53824430286,-99172.5196945
7.5395552339,-99172.5321376
7.33621261295,-99175.5614442
7.50384597044,-99172.3414794
7.4081225208,-99173.3491985
7.36738092844,-99174.449282
7.61680444581,-99173.9979835
7.61691417372,-99174.0010903
7.61711960821,-99174.0069149
7.62918056835,-99174.3667317
7.53824430286,-99172.5196945
7.50776075913,-99172.3473553
7.33621261295,-99175.5614442
7.42596256317,-99172.9936554
7.39209665086,-99173.7341046
7.38741041348,-99173.8583751
7.61680444581,-99173.9979835
7.60931237063,-99173.7927258
7.61711960821,-99174.0069149
7.62918056835,-99174.3667317
7.53824430286,-99172.5196945
7.50776075913,-99172.3473553
7.33621261295,-99175.5614442
7.44657242731,-99172.6785755
7.39209665086,-99173.7341046
7.40121233029,-99173.5075618
7.61680444581,-99173.9979835
7.65281299053,-99175.1735919
7.64407925803,-99174.8596958
7.62918056835,-99174.3667317
7.53824430286,-99172.5196945
7.50776075913,-99172.3473553
7.38976716978,-99173.7952155
7.44657242731,-99172.6785755
7.39713633475,-99173.6063786
7.34001007919,-99175.4133936
